574,29.21,89.08300000000001,24.2 , 11/18/2016 , 10:8:2
575,29.06,89.07600000000001,22.7 , 11/18/2016 , 10:11:2
576,28.95,89.11200000000001,22.2 , 11/18/2016 , 10:14:2
577,28.91,89.066,20.9 , 11/18/2016 , 10:17:2
578,28.71,89.066,20.4 , 11/18/2016 , 10:20:3
579,28.84,89.07100000000001,20.3 , 11/18/2016 , 10:23:3
580,28.73,89.093,18.9 , 11/18/2016 , 10:26:3
581,28.51,89.661,20.1 , 11/18/2016 , 10:29:3
582,28.23,90.643,23.0 , 11/18/2016 , 10:32:3
583,27.82,90.849,25.9 , 11/18/2016 , 10:35:3
584,27.76,90.827,26.3 , 11/18/2016 , 10:38:3
585,27.72,90.831,26.3 , 11/18/2016 , 10:41:3
586,27.69,90.83500000000001,26.9 , 11/18/2016 , 10:44:3
587,27.65,90.868,27.3 , 11/18/2016 , 10:47:3
588,27.61,90.61200000000001,27.7 , 11/18/2016 , 10:50:4
589,27.67,90.89800000000001,29.5 , 11/18/2016 , 10:53:4
590,27.71,90.902,31.3 , 11/18/2016 , 10:56:4
591,27.93,90.905,32.4 , 11/18/2016 , 10:59:4
592,28.12,90.89800000000001,32.3 , 11/18/2016 , 11:2:4
593,28.19,90.897,33.3 , 11/18/2016 , 11:5:4
594,28.32,91.376,30.0 , 11/18/2016 , 11:8:4
595,28.43,91.35000000000001,30.7 , 11/18/2016 , 11:11:4
596,28.47,91.385,29.7 , 11/18/2016 , 11:14:4
597,28.49,92.292,28.9 , 11/18/2016 , 11:17:4
598,28.6,92.29700000000001,27.2 , 11/18/2016 , 11:20:5
599,28.69,92.292,27.8 , 11/18/2016 , 11:23:5
600,29.04,92.292,25.3 , 11/18/2016 , 11:26:5
601,29.29,92.284,26.0 , 11/18/2016 , 11:29:5
602,29.29,92.43400000000001,27.7 , 11/18/2016 , 11:32:5
603,29.66,93.16300000000001,30.3 , 11/18/2016 , 11:35:5
604,29.97,93.153,32.9 , 11/18/2016 , 11:38:5
605,30.27,93.164,32.5 , 11/18/2016 , 11:41:5
606,30.48,93.164,31.8 , 11/18/2016 , 11:44:5
607,30.5,93.278,31.2 , 11/18/2016 , 11:47:5
608,30.98,93.981,36.8 , 11/18/2016 , 11:50:6
609,31.37,93.989,39.2 , 11/18/2016 , 11:53:6
610,31.65,93.97500000000001,39.1 , 11/18/2016 , 11:56:6
611,32.04,93.955,39.4 , 11/18/2016 , 11:59:6
612,32.37,93.93400000000001,39.4 , 11/18/2016 , 12:2:6
613,32.48,93.94,39.1 , 11/18/2016 , 12:5:6
614,32.73,93.941,39.5 , 11/18/2016 , 12:8:6
615,32.93,93.94500000000001,39.1 , 11/18/2016 , 12:11:6
616,33.1,93.94500000000001,38.3 , 11/18/2016 , 12:14:6
617,33.17,93.952,39.2 , 11/18/2016 , 12:17:6
618,33.4,93.95,38.7 , 11/18/2016 , 12:20:7
619,33.49,93.94900000000001,38.8 , 11/18/2016 , 12:23:7
620,33.51,93.955,38.2 , 11/18/2016 , 12:26:7
621,33.71,93.933,37.0 , 11/18/2016 , 12:29:7
622,33.62,93.84,41.3 , 11/18/2016 , 12:32:7
623,33.9,93.839,49.5 , 11/18/2016 , 12:35:7
624,34.21,93.816,53.9 , 11/18/2016 , 12:38:7
625,34.59,93.816,53.7 , 11/18/2016 , 12:41:7
626,35.01,93.818,53.7 , 11/18/2016 , 12:44:7
627,35.52,93.815,55.4 , 11/18/2016 , 12:47:7
628,33.77,93.849,55.4 , 11/18/2016 , 12:50:8
629,31.29,93.918,44.8 , 11/18/2016 , 12:53:8
630,29.92,92.71000000000001,31.1 , 11/18/2016 , 12:56:8
631,27.48,91.34800000000001,28.7 , 11/18/2016 , 12:59:8
632,22.46,90.59700000000001,34.1 , 11/18/2016 , 13:2:8
633,22.5,89.9,27.5 , 11/18/2016 , 13:5:8
634,22.26,88.98200000000001,23.9 , 11/18/2016 , 13:8:8
635,21.66,88.804,40.2 , 11/18/2016 , 13:11:8
636,19.58,87.57900000000001,32.7 , 11/18/2016 , 13:14:8
637,17.85,86.53200000000001,29.8 , 11/18/2016 , 13:17:8
638,15.21,85.885,28.5 , 11/18/2016 , 13:20:9
639,13.05,85.88400000000001,24.4 , 11/18/2016 , 13:23:9
640,11.27,85.892,25.6 , 11/18/2016 , 13:26:9
641,12.44,85.84800000000001,28.8 , 11/18/2016 , 13:29:9
642,15.12,85.82400000000001,28.7 , 11/18/2016 , 13:32:9
643,17.78,85.81700000000001,26.6 , 11/18/2016 , 13:35:9
644,20.16,85.79,24.9 , 11/18/2016 , 13:38:9
645,22.18,85.78200000000001,23.3 , 11/18/2016 , 13:41:9
646,24.02,85.777,21.9 , 11/18/2016 , 13:44:9
647,25.55,85.772,20.8 , 11/18/2016 , 13:47:9
648,26.76,85.763,19.7 , 11/18/2016 , 13:50:10
649,27.89,85.774,19.3 , 11/18/2016 , 13:53:10
650,28.77,85.753,18.3 , 11/18/2016 , 13:56:10
651,29.66,85.76,17.0 , 11/18/2016 , 13:59:10
652,30.38,85.757,18.5 , 11/18/2016 , 14:2:10
653,30.98,85.756,20.1 , 11/18/2016 , 14:5:10
654,31.52,85.75200000000001,21.1 , 11/18/2016 , 14:8:10
655,32.0,85.789,18.2 , 11/18/2016 , 14:11:10
656,32.34,85.85700000000001,14.0 , 11/18/2016 , 14:14:10
657,31.44,85.89500000000001,14.6 , 11/18/2016 , 14:17:10
658,30.63,85.935,15.1 , 11/18/2016 , 14:20:11
659,30.16,86.07300000000001,16.8 , 11/18/2016 , 14:23:11
660,30.09,86.171,19.2 , 11/18/2016 , 14:26:11
661,30.51,86.03,21.1 , 11/18/2016 , 14:29:11
662,31.31,84.236,21.8 , 11/18/2016 , 14:32:11
663,32.3,85.404,22.4 , 11/18/2016 , 14:35:11
664,33.19,86.18900000000001,22.7 , 11/18/2016 , 14:38:11
665,34.03,87.07600000000001,22.6 , 11/18/2016 , 14:41:11
666,34.66,87.596,21.7 , 11/18/2016 , 14:44:11
667,35.18,88.351,21.2 , 11/18/2016 , 14:47:11
668,35.48,88.897,20.8 , 11/18/2016 , 14:50:11
669,35.72,89.147,20.6 , 11/18/2016 , 14:53:12
670,35.76,89.456,20.5 , 11/18/2016 , 14:56:12
671,35.65,89.864,20.7 , 11/18/2016 , 14:59:12
672,35.79,90.43200000000002,20.5 , 11/18/2016 , 15:2:12
673,35.78,90.57300000000001,20.3 , 11/18/2016 , 15:5:12
674,35.57,90.536,20.5 , 11/18/2016 , 15:8:12
675,35.42,90.537,20.8 , 11/18/2016 , 15:11:12
676,35.37,90.531,21.5 , 11/18/2016 , 15:14:12
677,35.11,90.53,20.5 , 11/18/2016 , 15:17:12
678,34.79,90.53300000000002,20.5 , 11/18/2016 , 15:20:12
679,34.62,90.46900000000001,20.3 , 11/18/2016 , 15:23:12
680,34.36,90.46900000000001,20.5 , 11/18/2016 , 15:26:13
681,34.08,89.906,20.7 , 11/18/2016 , 15:29:13
682,33.95,90.56700000000001,21.3 , 11/18/2016 , 15:32:13
683,34.12,90.34700000000001,21.4 , 11/18/2016 , 15:35:13
684,34.18,91.00900000000001,22.0 , 11/18/2016 , 15:38:13
685,34.6,91.181,22.3 , 11/18/2016 , 15:41:13
686,35.05,91.36500000000001,22.6 , 11/18/2016 , 15:44:13
687,35.24,91.56,22.1 , 11/18/2016 , 15:47:13
688,35.65,91.709,22.5 , 11/18/2016 , 15:50:13
689,35.76,91.82100000000001,21.7 , 11/18/2016 , 15:53:13
690,36.17,91.993,22.6 , 11/18/2016 , 15:56:14
691,36.48,91.971,23.0 , 11/18/2016 , 15:59:14
692,36.76,91.95400000000001,22.8 , 11/18/2016 , 16:2:14
693,37.02,91.95400000000001,21.7 , 11/18/2016 , 16:5:14
694,36.89,91.953,20.8 , 11/18/2016 , 16:8:14
695,36.52,91.955,21.0 , 11/18/2016 , 16:11:14
696,36.17,91.95400000000001,20.7 , 11/18/2016 , 16:14:14
697,35.57,91.95400000000001,18.7 , 11/18/2016 , 16:17:14
698,35.16,91.955,21.0 , 11/18/2016 , 16:20:14
699,34.72,91.947,20.8 , 11/18/2016 , 16:23:14
700,34.38,91.94900000000001,20.8 , 11/18/2016 , 16:26:15
701,33.94,91.95,19.7 , 11/18/2016 , 16:29:15
702,33.36,91.947,20.8 , 11/18/2016 , 16:32:15
703,33.01,91.953,20.8 , 11/18/2016 , 16:35:15
704,32.63,91.95,20.7 , 11/18/2016 , 16:38:15
705,32.26,91.93700000000001,20.8 , 11/18/2016 , 16:41:15
706,32.02,91.938,20.8 , 11/18/2016 , 16:44:15
707,31.67,91.93900000000001,20.9 , 11/18/2016 , 16:47:15
708,31.33,91.93200000000002,20.7 , 11/18/2016 , 16:50:15
709,30.92,91.928,21.1 , 11/18/2016 , 16:53:15
710,30.77,91.94200000000001,20.9 , 11/18/2016 , 16:56:16
711,30.5,91.938,20.9 , 11/18/2016 , 16:59:16
712,30.14,91.94,21.3 , 11/18/2016 , 17:2:16
713,29.99,91.93700000000001,21.2 , 11/18/2016 , 17:5:16
714,29.64,91.936,21.4 , 11/18/2016 , 17:8:16
715,29.44,91.93400000000001,21.4 , 11/18/2016 , 17:11:16
716,29.29,91.927,21.2 , 11/18/2016 , 17:14:16
717,28.95,91.927,21.4 , 11/18/2016 , 17:17:16
718,28.8,91.921,21.4 , 11/18/2016 , 17:20:16
719,28.52,91.933,21.2 , 11/18/2016 , 17:23:16
720,28.34,91.861,21.1 , 11/18/2016 , 17:26:17
721,28.32,91.71600000000001,21.5 , 11/18/2016 , 17:29:17
722,28.75,91.63400000000001,21.3 , 11/18/2016 , 17:32:17
723,29.66,91.47000000000001,21.4 , 11/18/2016 , 17:35:17
724,30.18,91.52000000000001,21.5 , 11/18/2016 , 17:38:17
725,31.03,91.36000000000001,21.7 , 11/18/2016 , 17:41:17
726,31.85,91.203,21.8 , 11/18/2016 , 17:44:17
727,32.67,90.88300000000001,21.5 , 11/18/2016 , 17:47:17
728,33.38,90.643,21.7 , 11/18/2016 , 17:50:17
729,34.23,90.72000000000001,21.1 , 11/18/2016 , 17:53:17
730,35.33,90.601,20.8 , 11/18/2016 , 17:56:18
731,36.54,90.49900000000001,20.5 , 11/18/2016 , 17:59:18
732,37.6,90.25200000000001,20.1 , 11/18/2016 , 18:2:18
733,38.79,90.12,19.9 , 11/18/2016 , 18:5:18
734,39.61,89.899,18.9 , 11/18/2016 , 18:8:18
735,40.78,89.33800000000001,19.5 , 11/18/2016 , 18:11:18
736,41.56,88.81900000000002,18.0 , 11/18/2016 , 18:14:18
737,41.99,88.128,15.9 , 11/18/2016 , 18:17:18
738,41.8,87.78800000000001,16.9 , 11/18/2016 , 18:20:18
739,41.52,87.721,17.6 , 11/18/2016 , 18:23:18
740,41.17,88.00800000000001,18.1 , 11/18/2016 , 18:26:19
741,40.81,88.474,18.4 , 11/18/2016 , 18:29:19
742,40.54,88.59500000000001,18.3 , 11/18/2016 , 18:32:19
743,40.18,88.811,16.6 , 11/18/2016 , 18:35:19
744,39.85,89.10900000000001,17.5 , 11/18/2016 , 18:38:19
745,39.55,89.23400000000001,18.2 , 11/18/2016 , 18:41:19
746,39.33,89.49400000000001,17.8 , 11/18/2016 , 18:44:19
747,39.16,89.60300000000001,19.3 , 11/18/2016 , 18:47:19
748,38.86,89.498,19.0 , 11/18/2016 , 18:50:19
749,38.68,88.995,18.9 , 11/18/2016 , 18:53:19
750,38.3,88.426,18.8 , 11/18/2016 , 18:56:20
751,38.16,87.593,18.4 , 11/18/2016 , 18:59:20
752,37.78,87.69600000000001,18.8 , 11/18/2016 , 19:2:20
753,37.39,88.253,19.2 , 11/18/2016 , 19:5:20
754,37.28,89.166,19.1 , 11/18/2016 , 19:8:20
755,37.11,88.61900000000001,19.0 , 11/18/2016 , 19:11:20
756,37.0,89.35900000000001,19.2 , 11/18/2016 , 19:14:20
757,36.87,89.95100000000001,19.5 , 11/18/2016 , 19:17:20
758,36.67,89.693,19.9 , 11/18/2016 , 19:20:20
759,36.56,89.563,20.1 , 11/18/2016 , 19:23:20
760,36.71,89.668,20.6 , 11/18/2016 , 19:26:21
761,36.8,89.21600000000001,20.7 , 11/18/2016 , 19:29:21
762,37.13,89.15800000000002,19.0 , 11/18/2016 , 19:32:21
763,37.32,89.214,21.0 , 11/18/2016 , 19:35:21
764,37.45,89.287,21.0 , 11/18/2016 , 19:38:21
765,37.65,89.27600000000001,20.2 , 11/18/2016 , 19:41:21
766,37.9,89.236,20.2 , 11/18/2016 , 19:44:21
767,37.97,89.132,20.1 , 11/18/2016 , 19:47:21
768,38.03,89.02000000000001,19.9 , 11/18/2016 , 19:50:21
769,37.95,89.00900000000001,19.7 , 11/18/2016 , 19:53:21
770,38.16,89.025,18.7 , 11/18/2016 , 19:56:22
771,38.19,89.04,18.2 , 11/18/2016 , 19:59:22
772,37.86,88.998,18.4 , 11/18/2016 , 20:2:22
773,37.86,88.709,19.7 , 11/18/2016 , 20:5:22
774,37.67,88.64,20.5 , 11/18/2016 , 20:8:22
775,37.69,88.35700000000001,18.8 , 11/18/2016 , 20:11:22
776,37.84,88.39,18.5 , 11/18/2016 , 20:14:22
777,37.8,88.337,18.6 , 11/18/2016 , 20:17:22
778,37.97,88.155,18.2 , 11/18/2016 , 20:20:22
779,38.03,88.08,17.0 , 11/18/2016 , 20:23:22
780,38.23,88.09,18.6 , 11/18/2016 , 20:26:23
781,38.36,87.796,18.4 , 11/18/2016 , 20:29:23
782,38.29,88.07600000000001,18.6 , 11/18/2016 , 20:32:23
783,38.36,87.977,17.4 , 11/18/2016 , 20:35:23
784,38.1,87.967,16.9 , 11/18/2016 , 20:38:23
785,37.24,87.968,17.2 , 11/18/2016 , 20:41:23
786,36.13,87.97300000000001,14.6 , 11/18/2016 , 20:44:23
787,34.47,87.94200000000001,14.6 , 11/18/2016 , 20:47:23
788,33.02,87.938,15.3 , 11/18/2016 , 20:50:23
789,32.02,87.929,15.1 , 11/18/2016 , 20:53:23
790,30.81,87.927,15.8 , 11/18/2016 , 20:56:24
